LevelName	Status	LURD_Path	Runtime_ms	Pushes	Moves	GeneratedStates	ExpandedNodes	TotalChildren	EffectiveChildren	RepeatedNodes	Deadlocks	BranchingReal	BranchingEffective	BranchingClassic	Redundancy	ClosedListLength	PathStates	PathBoxLines	PathBoxChanges	PathBranchingRealTotalNodes	PathBranchingRealMin	PathBranchingRealMax	PathBranchingRealAvg	PathBranchingEffectiveTotalNodes	PathBranchingEffectiveMin	PathBranchingEffectiveMax	PathBranchingEffectiveAvg	PathTotalChildrenGenerated	PathRepeatedNodes	PathDeadlocks	PathRedundancy
4 - Jacques Duthen - 65 [likes=6, dislikes=0, completion=0.845814977973568, like_ratio=1.0, like_rate=0.026431718061674, tedium=8.33333333333333]	SOLVED	dDuurrdDuullddldRuRDuluurrdrdLrdL	8.48924	8	33	20	24	288	57	20	30	12	2.375	1.48774	14.4	20	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
6 - Ghislain Martin - 66 [likes=5, dislikes=0, completion=0.736318407960199, like_ratio=1.0, like_rate=0.0248756218905473, tedium=30.0]	SOLVED	ruuuuuullllllddrrrdrdLuullluurrrrrrddddddlddddllllluullluluRddrrrddrrrrruuuuruuuuuullllllddllldDuurrruurrrrrrddddddlddddllllluullluuRlddrrrddrrrrruuuuruuuuuullllllddlllddDuuurrrrrrddLruulllllldddDlddrrrrrrruUddllllllluurDuuuuurrruurrrrrrddddddlddddllllluurrruuUUruullllllldddddldRRRlluurRlluuuurrrrrrrddlUdlLrruruLLL	20.2967	21	316	354	510	8160	2168	1268	251	16	4.25098	1.34565	6.43533	354	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
1 - Ghislain Martin - 67 [likes=7, dislikes=1, completion=0.908296943231441, like_ratio=0.875, like_rate=0.0305676855895196, tedium=36.0]	SOLVED	dddllUUUUUruLLLdlluRRRRdrUUUluurDDDD	10.2175	20	36	19	19	76	19	0	2	4	1	1.15861	0	19	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
17 - Ghislain Martin - 68 [likes=4, dislikes=0, completion=0.762135922330097, like_ratio=1.0, like_rate=0.0194174757281553, tedium=14.8]	SOLVED	rrRRRRRRdrRRuuLDLrrdRRRlllullLuRdlLLrrrrrddLUlulllLLLLLLLLrrrrrrrrrrddRurrrrrRRRRRRurrdLLLLLLLLLLL	4397.12	47	98	6037	355609	7112180	647523	808925	892791	20	1.82088	1.31252	8.79214	6037	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
2 - Ghislain Martin - 69 [likes=10, dislikes=0, completion=0.827731092436975, like_ratio=1.0, like_rate=0.0420168067226891, tedium=82.0]	SOLVED	rrrrUUruLLLdlluRRRRdrUUUluRRlddddlddrddrruuuuuuuruulDDDDDDDDuuuuuuullddddlddrddrRR	8.93801	25	82	24	24	96	25	13	6	4	1.04167	1.13556	7.38462	24	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
13 - Games 4 Brains - 70 [likes=4, dislikes=0, completion=0.679841897233202, like_ratio=1.0, like_rate=0.0158102766798419, tedium=6.66666666666667]	SOLVED	drrrruullullluurrDDuurrdLulDulDrrddrrddllUUddlluRdrUdrU	30.4907	11	55	580	919	22056	2289	946	1315	24	2.49075	1.85948	23.315	580	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
12 - Games 4 Brains - 71 [likes=3, dislikes=0, completion=0.659420289855073, like_ratio=1.0, like_rate=0.0108695652173913, tedium=5.0]	SOLVED	ddlluuuRldddrruuLuurrrdddLruuulllddrDuUdRllDuulDDrrrrUUdlU	13.7196	13	58	90	122	2928	680	65	265	24	5.57377	1.44707	45.0462	90	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
23 - Games 4 Brains - 72 [likes=4, dislikes=0, completion=0.603864734299517, like_ratio=1.0, like_rate=0.0193236714975845, tedium=11.6]	SOLVED	uuurrddDLdllluuuuRRddDrruuuLulDllddddrRurruuullDDLrDuuulldDDurD	14.6251	16	63	150	201	4020	577	85	297	20	2.87065	1.393	47.2941	150	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
1 - Games 4 Brains - 73 [likes=12, dislikes=2, completion=0.414184397163121, like_ratio=0.857142857142857, like_rate=0.0170212765957447, tedium=9.0]	SOLVED	ldlUrrUdrdrUUdllllUUddrruUddrruUddlllluuluRdddrrrruuruL	9.4121	11	55	34	40	480	98	10	28	12	2.45	1.39843	48	34	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
19 - Games 4 Brains - 74 [likes=3, dislikes=0, completion=0.731707317073171, like_ratio=1.0, like_rate=0.0146341463414634, tedium=8.5]	SOLVED	urrRRllllddrrUdddrruuLrddllululuurururrddDuuulldldlddrdrdrrururuuL	15.6243	7	66	77	92	1472	294	188	74	16	3.19565	1.90784	7.82979	77	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
15 - Games 4 Brains - 75 [likes=3, dislikes=0, completion=0.653153153153153, like_ratio=1.0, like_rate=0.0135135135135135, tedium=4.0]	SOLVED	rdrruruuLUdrddlUruullDRlLUdDRurD	28.7771	11	32	93	119	2856	526	75	281	24	4.42017	1.54414	38.08	93	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
14 - Games 4 Brains - 76 [likes=3, dislikes=0, completion=0.82843137254902, like_ratio=1.0, like_rate=0.0147058823529412, tedium=4.5]	SOLVED	ddlluuRUrDDuuurrddLUdDuulldDrUU	42.4239	11	31	97	109	2616	574	119	470	24	5.26606	1.53187	21.9832	97	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
18 - Games 4 Brains - 77 [likes=2, dislikes=0, completion=0.570776255707763, like_ratio=1.0, like_rate=0.0091324200913242, tedium=4.66666666666667]	SOLVED	uurrdddLruuullddRddllluuuRldddrrruulLulDrrrdrU	15.1575	7	46	25	27	648	147	10	134	24	5.44444	1.60133	64.8	25	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
22 - Games 4 Brains - 78 [likes=3, dislikes=0, completion=0.676190476190476, like_ratio=1.0, like_rate=0.0142857142857143, tedium=8.4]	SOLVED	drrRllluurrDuurrdLrrrddldlluRUddllluluururrrrdrddL	44.9093	7	50	101	141	2820	535	283	257	20	3.79433	2.02783	9.96466	101	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
3 - Games 4 Brains - 79 [likes=8, dislikes=0, completion=0.699404761904762, like_ratio=1.0, like_rate=0.0238095238095238, tedium=13.0]	SOLVED	ruLuuururDDDrdLLruuulllulldRRRRurDDDrdL	29.3861	15	39	142	221	2652	400	234	267	12	1.80995	1.43315	11.3333	142	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
17 - Games 4 Brains - 80 [likes=3, dislikes=0, completion=0.676855895196507, like_ratio=1.0, like_rate=0.0131004366812227, tedium=7.0]	SOLVED	UlluurrrrddDLruuullllddrrDullDRuluurrDulldddrdRluuluurrrrdddlLrruuulldDDulD	35.2696	13	75	119	190	3800	462	267	157	20	2.43158	1.49723	14.2322	119	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
16 - Games 4 Brains - 81 [likes=2, dislikes=0, completion=0.685106382978723, like_ratio=1.0, like_rate=0.0085106382978723, tedium=7.5]	SOLVED	ddrruLruuLrddlUddllluuRlddrrruuUdddllluurRllddrrruruulDllluururrD	17.2667	9	65	75	110	2640	256	204	426	24	2.32727	1.68586	12.9412	75	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
20 - Games 4 Brains - 82 [likes=3, dislikes=0, completion=0.704453441295547, like_ratio=1.0, like_rate=0.0121457489878543, tedium=9.0]	SOLVED	dlluuuururDrrddDuuullDDDuuullddddrRuuuurrdddLruuullddLrDulDuruulldDD	13.3371	13	68	34	44	880	139	24	46	20	3.15909	1.33789	36.6667	34	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
2 - Games 4 Brains - 83 [likes=11, dislikes=0, completion=0.745562130177515, like_ratio=1.0, like_rate=0.0325443786982249, tedium=28.6666666666667]	SOLVED	uurrdLurrrdLLullDDuurrdLurrrrrddddllllllluRRdrrurrruuullllllDDuurrrrrrddddllllluRdllluRdrruRdllluuurrrrRurDDullllllddR	22.2991	18	118	151	235	2820	492	402	235	12	2.09362	1.35433	7.01493	151	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
11 - Games 4 Brains - 84 [likes=6, dislikes=1, completion=0.67965367965368, like_ratio=0.857142857142857, like_rate=0.025974025974026, tedium=8.5]	SOLVED	lldddrRRdrUlllluuurrdLrDuullDurrrrdL	12.8916	8	36	43	49	784	156	49	45	16	3.18367	1.62658	16	43	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
8 - Games 4 Brains - 85 [likes=5, dislikes=0, completion=0.604651162790698, like_ratio=1.0, like_rate=0.0166112956810631, tedium=5.75]	SOLVED	ddRDrRdrUllluluuRldddrrrrUUddllluluurDlddrrrruuUdddlllluurrRUdlllddrrrruUllDurrddlLuuluRdddLruurDrdLuullldDuurrdLulDrrrdL	166.079	23	121	1097	2080	66560	5191	3497	3334	32	2.49567	1.394	19.0335	1097	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
7 - Games 4 Brains - 86 [likes=6, dislikes=0, completion=0.738170347003155, like_ratio=1.0, like_rate=0.0189274447949527, tedium=28.0]	SOLVED	LLLrrruLUddllLLrrrruuUdddllllululuurrrrrurrdLLLLLLulDDDrdrdrruRdrUdllllLrrrurrUUdddllllululuurrrrrurrdLLLLLLulDD	13.9474	31	112	153	219	2628	416	344	576	12	1.89954	1.18987	7.63953	153	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
6 - Games 4 Brains - 87 [likes=6, dislikes=0, completion=0.704861111111111, like_ratio=1.0, like_rate=0.0208333333333333, tedium=20.3333333333333]	SOLVED	rDDDrrrddddddllluUluurUUddlddrUdddrrruuuuuulllUdrrrddddddllluuuUddddrrruuuuuullluUluRdddrrrdddLLulUUddlddrUrrruuulllUUddrrrdddlllUUUU	10.9191	23	133	62	89	1068	188	86	173	12	2.11236	1.2155	12.4186	62	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
12 - Games 4 Brains - 88 [likes=2, dislikes=0, completion=0.604477611940298, like_ratio=1.0, like_rate=0.0074626865671641, tedium=34.6666666666667]	SOLVED	rrrddLLdLUUdlldRuruUddrrrdddllllUdrrrruuuuulluulldRdddrrrdddlllluUddrrrruuuuullluurDldddrrrdddlllluuluRdddrrrruuulldLUUUddrrrdddlllluUruuuRuulldRddddlluRdrUUUUluRddddrrruuL	18.1936	27	172	249	388	4656	582	523	487	12	1.5	1.24705	8.90249	249	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
1 - Games 4 Brains - 89 [likes=7, dislikes=1, completion=0.503067484662577, like_ratio=0.875, like_rate=0.0143149284253579, tedium=10.5]	SOLVED	lLLrrrRlllullDrrrrrurrdLLLLLL	8.59505	11	29	26	26	208	33	16	19	8	1.26923	1.34473	13	26	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
15 - Games 4 Brains - 90 [likes=2, dislikes=0, completion=0.641791044776119, like_ratio=1.0, like_rate=0.0074626865671641, tedium=33.6666666666667]	SOLVED	LLLLLulldddrrrrrrUruLLrddlllllluuuuurrrrrrdDldLurrrdLuuullllllddrrdLuluurrrrrrddlldLLrrurrdddlllllluUUrrdLulDrrrrurruullllllDurrrrrrdddLLLLL	15.6286	25	140	174	302	3624	553	561	425	12	1.83113	1.25661	6.45989	174	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
14 - Games 4 Brains - 91 [likes=2, dislikes=1, completion=0.622710622710623, like_ratio=0.666666666666667, like_rate=0.0073260073260073, tedium=28.6666666666667]	SOLVED	rddDlLdlddrrruUddllluuruulUUluRdrrrddrdLdddllluuUUUdddddrrruuuLruuullLrrrdddlLuluuuurDldddrddlUUUURuulldRddddrrruuuL	31.8266	22	116	432	820	9840	1545	1310	1019	12	1.88415	1.35658	7.51145	432	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
3 - Games 4 Brains - 92 [likes=5, dislikes=0, completion=0.749090909090909, like_ratio=1.0, like_rate=0.0181818181818182, tedium=15.6666666666667]	SOLVED	uurrrddddddllluUluuruuUdrrrdddLrdddllluuUdddrrruuuuuullluUddrrrddddddllluuuUddddrrruuuuuullluuluRdddrrrddddddllluuuuUUrrrdddlLdlUrrruuulllUUddrrrdddlllUUUU	10.2808	18	155	53	85	1020	199	79	155	12	2.34118	1.27994	12.9114	53	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
17 - Games 4 Brains - 93 [likes=2, dislikes=0, completion=0.638392857142857, like_ratio=1.0, like_rate=0.0089285714285714, tedium=19.6666666666667]	SOLVED	ulldRdddddrrrddlllUUUUUUUluRRRdLLdddddrrruuulLrrdddlluluUUU	11.7648	18	59	103	134	1608	245	105	129	12	1.82836	1.31272	15.3143	103	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
16 - Games 4 Brains - 94 [likes=3, dislikes=0, completion=0.697211155378486, like_ratio=1.0, like_rate=0.0119521912350598, tedium=41.6666666666667]	SOLVED	rrrddddlluLLdRRlldlluRRurrdRdrUUUddllulldRRlllluRdrrrdrruuuUruLLLrrdddddllullluRdrrdrruuuuullLLrrrrdddddllulluRdrdrruuuuullullllddrUluRdrrrrrdddddlluRdrUUUUruLLLLLrrrrddddllluurDldRdrruuuuullllLulDrrrrrrdddddlluRdrUUUUruLLLLLruLdLruL	71.7304	51	233	1659	2775	33300	4483	3193	2396	12	1.6155	1.16819	10.4291	1659	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
2 - Games 4 Brains - 95 [likes=7, dislikes=0, completion=0.664615384615385, like_ratio=1.0, like_rate=0.0215384615384615, tedium=23.0]	SOLVED	LLLLLulldddrrrrrrUruulldlllLulDrrrrrurrdLLLLLL	8.71075	15	46	24	24	192	39	7	22	8	1.625	1.23599	27.4286	24	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
5 - Games 4 Brains - 96 [likes=6, dislikes=2, completion=0.664634146341463, like_ratio=0.75, like_rate=0.0182926829268293, tedium=4.83333333333333]	SOLVED	uRldlDuurrRdrdDDlllllLLuUUdddrrrrrrruuululldldDldlluuuruRR	11.0534	13	58	38	55	1320	262	32	171	24	4.76364	1.36105	41.25	38	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
10 - Games 4 Brains - 97 [likes=4, dislikes=0, completion=0.636904761904762, like_ratio=1.0, like_rate=0.0119047619047619, tedium=7.66666666666667]	SOLVED	rDDlddrURRurUUruRRdrdDuulullulDLLrrrrrdrddDuuulullllldldDuururrrrrdrdddlllulldlLrruruUddldlluuururR	15.0958	19	99	144	199	4776	613	91	457	24	3.0804	1.32127	52.4835	144	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
12 - Erim Sever - 98 [likes=2, dislikes=0, completion=0.154545454545455, like_ratio=1.0, like_rate=0.009090909090909, tedium=7.33333333333333]	SOLVED	lluluururRurrDulldDuurrdDRdrUlluullddRRRlllulldlddrdrrurUdldlluluururrdRlulldRllddrRlluurrRlllddrUluRR	48.7244	18	102	556	760	27360	2344	532	1343	36	3.08421	1.44559	51.4286	556	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
1 - Erim Sever - 99 [likes=5, dislikes=0, completion=0.476987447698745, like_ratio=1.0, like_rate=0.0209205020920502, tedium=7.5]	SOLVED	rrdRullldRurrdDRluulldRurDurrdLdddlluRdllluRUddrrrUlL	17.3683	13	53	196	322	7728	535	368	574	24	1.66149	1.55924	21	196	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
7 - Erim Sever - 100 [likes=8, dislikes=0, completion=0.441176470588235, like_ratio=1.0, like_rate=0.0336134453781513, tedium=5.125]	SOLVED	rrdRurrdddlllUdrrruuulldDRddlllluURlddrrrruuluurrdLdddlllluurRddrruuuullDullDurrrrddddlluRdrU	241.749	13	93	1777	3247	103904	9931	7368	12397	32	3.05852	1.86258	14.1021	1777	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
35 - Erim Sever - 101 [likes=3, dislikes=0, completion=0.737068965517241, like_ratio=1.0, like_rate=0.0129310344827586, tedium=8.0]	SOLVED	drDDuuullldRurrdddDuuuulldRurDDulldDuurrdDuullddDuuurrddLDuruulldDrdLulD	11.4715	16	72	55	74	1480	153	26	77	20	2.06757	1.30866	56.9231	55	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
39 - Erim Sever - 102 [likes=4, dislikes=0, completion=0.835748792270531, like_ratio=1.0, like_rate=0.0193236714975845, tedium=21.6666666666667]	SOLVED	uRUrUrrdddllUdrruuuuullDlDDuururrddlLrrdddlluUdLrdrruuuuulldlDururrdddddllulLrrdrruuuuulldldDrdLrdrruuulLulDD	10.2737	18	109	37	69	828	151	82	50	12	2.18841	1.2652	10.0976	37	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
3 - Erim Sever - 103 [likes=5, dislikes=0, completion=0.728813559322034, like_ratio=1.0, like_rate=0.0169491525423729, tedium=11.0]	SOLVED	rdrRURlLdlUruLdrrrRdLrrddllUUruLLLdRurrdrddlluUruLLdlUdlU	13.9287	20	57	114	209	4180	361	213	281	20	1.72727	1.30619	19.6244	114	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
2 - Erim Sever - 104 [likes=4, dislikes=0, completion=0.710714285714286, like_ratio=1.0, like_rate=0.0142857142857143, tedium=35.5]	SOLVED	rrrrrdLrddrruuLLuuuurrdLulDDDDrrddllUUUUdlllldddrruUddlluuurRdRRuuUluRRdrUdlldddddrruuLrddlluUUUUluRRdldddlluRdrUllllddRluurrrrUUluRdrUdlddlllldddrrUUdlluurRRdrUUUluR	96.0648	43	166	1905	3588	57408	4547	4063	4488	16	1.26728	1.20968	14.1295	1905	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
31 - Erim Sever - 105 [likes=7, dislikes=0, completion=0.875555555555556, like_ratio=1.0, like_rate=0.0311111111111111, tedium=7.66666666666667]	SOLVED	uulllDurrrddllUluRdRdrU	8.44624	6	23	10	10	120	20	2	20	12	2	1.4678	60	10	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
33 - Erim Sever - 106 [likes=4, dislikes=1, completion=0.89922480620155, like_ratio=0.8, like_rate=0.0155038759689922, tedium=3.8]	SOLVED	llululuRddrdrruUddlluluRRlddrU	9.39362	6	30	11	11	220	44	3	20	20	4	1.4913	73.3333	11	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
32 - Erim Sever - 107 [likes=6, dislikes=0, completion=0.437275985663082, like_ratio=1.0, like_rate=0.021505376344086, tedium=6.0]	SOLVED	luuRlddrUrruuLDrdL	8.96017	6	18	9	10	120	11	4	23	12	1.1	1.4678	30	9	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
15 - Erim Sever - 108 [likes=4, dislikes=1, completion=0.751219512195122, like_ratio=0.8, like_rate=0.0195121951219512, tedium=27.3333333333333]	SOLVED	LLLLLLLLulldRRRRRRlllllddddddDldRRRRRRRRRRllllllllluuuuuuuurrrrrRllllllddddddddrrrrrrrrruuuuuuUddddddddrUluuuuuuuUUdddddddddrruLdlUUUUUUUUddddddddllllllllluuuuuuuurrrrrrRRR	67.2619	43	172	759	2913	34956	5044	929	349	12	1.73155	1.20383	37.6276	759	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
4 - Erim Sever - 109 [likes=3, dislikes=0, completion=0.815, like_ratio=1.0, like_rate=0.015, tedium=8.0]	SOLVED	drDDuuullldRurrdddDuuuulldRurDDulldDuurrdDuullddDuuurrddLDuruulldDrdLulD	10.2967	16	72	55	74	1480	153	26	77	20	2.06757	1.30866	56.9231	55	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
68 - Spiros Mantzoukis - 110 [likes=2, dislikes=0, completion=0.810185185185185, like_ratio=1.0, like_rate=0.0092592592592592, tedium=12.6666666666667]	SOLVED	rruullDDlluRdrrruulDrdLLLulDrrruulDrdLulD	9.46137	12	41	33	44	528	67	12	64	12	1.52273	1.37074	44	33	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
11 - Spiros Mantzoukis - 111 [likes=5, dislikes=0, completion=0.921397379912664, like_ratio=1.0, like_rate=0.0218340611353712, tedium=1.4]	SOLVED	LrULdrRDuUddLDLD	9.94799	11	16	33	39	1560	92	0	10	40	2.35897	1.39522	0	33	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
1 - Brian Kent - 112 [likes=5, dislikes=1, completion=0.857740585774059, like_ratio=0.833333333333333, like_rate=0.0209205020920502, tedium=39.0]	SOLVED	LruulldlddrUrrRlllUdrruurrdrddlUUUUdddlllluUUdddrrrrrrrruulululLLrddddlllllllluurururRddrruUUdddlluuRlddrruU	10.376	18	108	51	65	520	155	105	23	8	2.38462	1.26101	4.95238	51	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
6 - David W. Skinner - 113 [likes=6, dislikes=0, completion=0.729064039408867, like_ratio=1.0, like_rate=0.0295566502463054, tedium=18.0]	SOLVED	ruRdllluRluurDDlddrruruLddlluRUrrdrruLLLrruulDrddlLuRdrUdlldlluuRRRdldlU	12.5575	19	72	102	218	3488	300	273	493	16	1.37615	1.32763	12.7766	102	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
12 - David W. Skinner - 114 [likes=4, dislikes=0, completion=0.570731707317073, like_ratio=1.0, like_rate=0.0195121951219512, tedium=31.25]	SOLVED	rrruuLrddlluUruullllddrRlluurrrrddrdLuuullllddrrRllluurrrrdDrddlllUdrrruuluullllddrRRUruLLLulDrrrddlddrUUUruLLLrrddddrruuLrddlUlUUddrruLdlUruuLLrrddlUruL	39.9205	31	153	602	1559	24944	1905	2626	3125	16	1.22194	1.26764	9.49886	602	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
1 - David W. Skinner - 115 [likes=9, dislikes=0, completion=0.657407407407407, like_ratio=1.0, like_rate=0.0277777777777778, tedium=22.6666666666667]	SOLVED	dllllUUddrruLdrrruLLdllluurDldRRRuLLuluurDldDuurDldRddlUrrruLdllUUrDldRuuuulDD	18.9335	24	78	278	568	6816	642	979	776	12	1.13028	1.30246	6.96221	278	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
19 - David W. Skinner - 116 [likes=4, dislikes=1, completion=0.443089430894309, like_ratio=0.8, like_rate=0.016260162601626, tedium=9.125]	SOLVED	rUdlluRRlllululuurrrdrdDuululllddrdrRlluluurrrdDuulllddrRlluurDurrdLLrdddrdrruLULU	42.6379	15	82	561	694	22208	1727	571	2769	32	2.48847	1.54676	38.8932	561	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
3 - David W. Skinner - 117 [likes=8, dislikes=0, completion=0.733082706766917, like_ratio=1.0, like_rate=0.0300751879699248, tedium=17.3333333333333]	SOLVED	luuRDldddrrruulLrrddllUlUUdddrrruulLulDuruurrdLullDurrdL	12.3173	12	56	117	157	1884	275	247	248	12	1.75159	1.52402	7.62753	117	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
2 - David W. Skinner - 118 [likes=8, dislikes=0, completion=0.654545454545455, like_ratio=1.0, like_rate=0.0290909090909091, tedium=16.0]	SOLVED	ddLUlldRRuruulDrdLdlluuRlddrrurrdLuuulDllddrUluR	8.51506	12	48	19	23	276	33	15	50	12	1.43478	1.29861	18.4	19	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
11 - David W. Skinner - 119 [likes=6, dislikes=0, completion=0.635, like_ratio=1.0, like_rate=0.03, tedium=57.6666666666667]	SOLVED	drrrrRuRlddrUUluRRlddlllllluuurrrdDuullldddrrRRRuurrurrdLdLLrruulDldDuurrdLullDurrdLdLLLLLrruuulllddlddrUUdrrrrrruulDrdLLLLLrrrrddrUUluurrdLulDrdLLLuuullllddrUluRRRllddlddrUrRdrUUdlllUUluRR	166.924	51	189	2031	4912	58944	5703	9556	6703	12	1.16103	1.18135	6.16827	2031	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
5 - David W. Skinner - 120 [likes=5, dislikes=0, completion=0.672645739910314, like_ratio=1.0, like_rate=0.0224215246636771, tedium=24.6666666666667]	SOLVED	lluRlLulldRRddlUruLdrrruLdrrruLLdllluurDldRRRurrdLulLdlluulldRurrDulldRdRluurD	27.3757	21	78	124	161	1932	226	217	232	12	1.40373	1.27376	8.90323	124	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
4 - David W. Skinner - 121 [likes=6, dislikes=0, completion=0.817777777777778, like_ratio=1.0, like_rate=0.0266666666666667, tedium=8.75]	SOLVED	rddddLruuuulllddrRlluurrDrDLDDrddlUruUddlUUddlluR	32.1153	13	49	124	160	2560	267	146	244	16	1.66875	1.47757	17.5342	124	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
10 - David W. Skinner - 122 [likes=4, dislikes=0, completion=0.641860465116279, like_ratio=1.0, like_rate=0.0186046511627907, tedium=15.2]	SOLVED	dlUruulllddRRdrUllluurrDullddrRuulllldRurrrddllddlluRUrrruullDulldRurrrdddrruLdlU	16.6102	14	81	79	100	2000	129	47	162	20	1.29	1.3895	42.5532	79	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
6 - David W. Skinner - 123 [likes=5, dislikes=0, completion=0.515981735159817, like_ratio=1.0, like_rate=0.0228310502283105, tedium=17.8]	SOLVED	rrrdLdDldllluRRdrRuuuulldRullldRDuurrdLulDurrrrdLLrdddlllluRdrrruuuullldDDldRRluuuurrdLulDDDldR	143.048	23	95	1102	1963	39260	2920	2840	2492	20	1.48752	1.3905	13.8239	1102	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
1 - David W. Skinner - 124 [likes=11, dislikes=0, completion=0.754098360655738, like_ratio=1.0, like_rate=0.0300546448087432, tedium=10.0]	SOLVED	DlddrUluRdddrruuLLdlUruuruulDD	10.3435	9	30	39	52	624	82	51	41	12	1.57692	1.5512	12.2353	39	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
